sampleID,phenotype,file_name,G1_amplitude,G1_sigma,G2_amplitude,G2_sigma,G3_amplitude,G3_sigma,Baysian Information Criterion,Total dip depth,Intercept,Total dip area (AOC combined model),region-set,is control,Dip area: z-score vs controls in same region set,Dip area: Prediction interval of controls,Dip area: interpretation vs controls in same region set,Dip depth: z-score vs controls in same region set,Dip depth: Prediction interval of controls,Dip depth: interpretation vs controls in same region set,ref_genome,settings
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,2.0357524646165825,149.00035509510192,10.301579169454424,757.9999999948523,20.23010092624615,6078.000257125488,-638.3139448770512,-0.01220030320086433,-0.0019531783405671,32.96029875161869,SAEC_hg19.no_chr,lung_cancer,-2.06,"(24.439945924991235, 312.17930519237837)",n.s.,0.89,"(-0.08828482902400403, 0.020102095859962858)",n.s.,30memhg19,TrueDI1230XA
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/FalseDI1230XA/summary_across_samples_and_ROIS.csv,1.3417234848757802,149.00000000000134,6.100605723541899,757.9999999857038,28.00284652845143,6078.040362454232,-639.5236979460601,-0.00864123559174171,-0.00192089175003554,35.681691247136065,SAEC_hg19.no_chr,lung_cancer,-1.95,"(19.366623217206325, 317.8008593100348)",n.s.,1.03,"(-0.0890052381521442, 0.02025426432770145)",n.s.,30memhg19,FalseDI1230XA
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/True40/summary_across_samples_and_ROIS.csv,-0.2603906810194189,149.00000133947202,4.2809030643733035,757.9999996455289,10.378282829856344,6078.00009217031,-645.6367388370742,-0.00223709168596206,-0.00194128232824773,14.385884570815922,SAEC_hg19.no_chr,lung_cancer,-2.62,"(42.480113820593914, 331.63166235970925)",Significantly stronger coverage drop,0.91,"(-0.08610198389992478, 0.03260736602623383)",n.s.,30memhg19decoy,True40
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/FalseDI26830XA/summary_across_samples_and_ROIS.csv,1.9568820644749687,149.0000000000002,6.892387575513135,757.9999999929145,25.127504133612607,6078.033257839839,-637.9885719284638,-0.0105162972580826,-0.00229672636634796,34.32048198669197,SAEC_hg19.no_chr,lung_cancer,-2.05,"(24.60682338887824, 326.13631132572027)",n.s.,1.04,"(-0.0871209653435287, 0.016726935171748662)",n.s.,0memhg19,FalseDI26830XA
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,0.573349471091804,149.0000000000022,1.4707643347007553,757.9999999948254,51.68062015945639,6078.036876510775,-637.9944004414259,-0.00570134536224139,-0.00244687775237319,53.77183450751833,SAEC_hg19.no_chr,lung_cancer,-1.83,"(29.349294672234095, 322.43762106978977)",n.s.,1.19,"(-0.09496073745342026, 0.0207241068623115)",n.s.,30memhg19decoy,TrueDI26830XA
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/True40/summary_across_samples_and_ROIS.csv,-0.01035007733629983,149.83483969979716,5.019910618373894,757.9999999922534,31.134009788103786,6078.0218227054065,-642.4679626447731,-0.00465800589548937,-0.00239662720206945,36.1540579672646,SAEC_hg19.no_chr,lung_cancer,-2.13,"(31.692092012904084, 339.59989505494656)",n.s.,0.72,"(-0.08165649426673266, 0.03411642724955199)",n.s.,30memhg19,True40
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/FalseDI1230XA/summary_across_samples_and_ROIS.csv,2.0236460562479075,149.0000000000023,7.823462681660758,757.9999999975022,36.62281988266672,6078.0366120952285,-639.4704483972222,-0.01193960256578562,-0.00220248443259213,46.82011607016629,SAEC_hg19.no_chr,lung_cancer,-1.74,"(13.066200183062676, 337.57566013873986)",n.s.,0.94,"(-0.0893571486187584, 0.019068855648463355)",n.s.,0memhg19decoy,FalseDI1230XA
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/FalseDI26830XA/summary_across_samples_and_ROIS.csv,2.1972375695845474,149.0000000000086,6.0422524209448945,757.9999999956947,25.39502191468789,6078.0752740363305,-639.289010592683,-0.01072995433725793,-0.001953005034293,34.00790124811832,SAEC_hg19.no_chr,lung_cancer,-2.18,"(33.17876306333565, 321.2881034597963)",n.s.,1.04,"(-0.08777347206826042, 0.016893310693690516)",n.s.,0memhg19decoy,FalseDI26830XA
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,2.410149418112886,149.00000000000142,4.9300896877081435,757.9999999977329,25.44479669560912,6078.060305890013,-639.3997612499846,-0.01071794815553284,-0.00212812359275292,33.18161912143803,SAEC_hg19.no_chr,lung_cancer,-1.82,"(3.6959417326676487, 349.87296093586326)",n.s.,0.97,"(-0.08441418348747659, 0.017698871759703784)",n.s.,0memhg19,TrueDI1230XA
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/True40/summary_across_samples_and_ROIS.csv,-2.9811787798910765,149.99999546296928,1.3980620509346915,757.9999999909546,56.76832771871498,6078.030254617752,-643.7107878030553,0.00346688633662949,-0.00225826966750882,54.66907818429412,SAEC_hg19.no_chr,lung_cancer,-1.58,"(6.558572270064673, 351.9143250001522)",n.s.,1.11,"(-0.07308227512361351, 0.028477577877711557)",n.s.,0memhg19,True40
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,1.7406723160085038,149.00000000000327,2.983176712633052,757.9999999986817,46.155119562844384,6078.032409774842,-639.9538599399217,-0.00926013452850323,-0.00263791139760599,51.129644620586035,SAEC_hg19.no_chr,lung_cancer,-1.74,"(17.353451421160685, 341.1373510345018)",n.s.,1.16,"(-0.08255997492013142, 0.01334181032994635)",n.s.,0memhg19decoy,TrueDI1230XA
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/True40/summary_across_samples_and_ROIS.csv,1.244998712205566,149,8.567930868188357,757.9999999994583,27.049796828013054,6078.056044090352,-642.3308624860044,-0.00961827448712769,-0.00196040067114887,37.1077878742035,SAEC_hg19.no_chr,lung_cancer,-2.51,"(56.332832148522016, 323.10273076202117)",Significantly stronger coverage drop,0.63,"(-0.08465163672251964, 0.03175624973199283)",n.s.,0memhg19decoy,True40
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/FalseDI26830XA/summary_across_samples_and_ROIS.csv,1.5203788936103029,149.00000000000082,5.7157853814308135,757.9999999960437,27.353686528698248,6078.032047160946,-640.726806491805,-0.00887443852334101,-0.00206478419529927,34.85163415226898,SAEC_hg19.no_chr,lung_cancer,-2.12,"(29.650397952704907, 326.0401215024099)",n.s.,1.06,"(-0.09230789763589092, 0.02016032676180473)",n.s.,30memhg19decoy,FalseDI26830XA
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,0.6242114114646283,149.00000000000142,6.6194136222820905,757.9999999954201,23.29902901457509,6078.0327337689405,-635.9323762496448,-0.00668443439996747,-0.00251856785335016,30.67624863335759,SAEC_hg19.no_chr,lung_cancer,-1.78,"(-2.55594515431315, 349.680040288456)",n.s.,1.11,"(-0.08996882174333204, 0.020631068609801698)",n.s.,0memhg19,TrueDI26830XA
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/False40/summary_across_samples_and_ROIS.csv,-0.4841364826095815,149.99999926026808,2.952798058804444,757.9999999996214,18.947770744085904,6078.033842300243,-644.2374265623845,-0.00151013749613952,-0.00159140460157696,21.347050531963024,SAEC_hg19.no_chr,lung_cancer,-2.52,"(42.68939508574692, 329.5785106581963)",Significantly stronger coverage drop,0.9,"(-0.08365175838597742, 0.0326662951546077)",n.s.,30memhg19decoy,False40
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,1.5537104785106544,149.0000000000441,11.678044892200663,757.9999999923068,31.556515108468552,6078.030333495774,-635.9203356891397,-0.01237753474662067,-0.00261266204790887,45.10558436473722,SAEC_hg19.no_chr,lung_cancer,-1.64,"(2.5774075852274905, 341.5410499478179)",n.s.,0.88,"(-0.0885567448667751, 0.020044059180745255)",n.s.,30memhg19,TrueDI26830XA
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/FalseDI26830XA/summary_across_samples_and_ROIS.csv,2.1618781321574625,149.00000000000142,6.611515290159752,757.9999999929813,30.62956082024737,6078.027686605695,-640.5188414659059,-0.01127848035180869,-0.00227330706516751,39.7702913250947,SAEC_hg19.no_chr,lung_cancer,-1.87,"(18.538755353361353, 310.2362134589847)",n.s.,0.92,"(-0.09150462694071562, 0.021654309042258894)",n.s.,30memhg19,FalseDI26830XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,0.4256013711023177,149.00000000001788,24.3157990524867,757.9999998651225,162.91042608134453,6078.031274266913,-738.6117864449304,-0.02463007227955442,-0.00664812246603351,187.7641620908085,SAEC_hg19.no_chr,lung_cancer,0.2,"(2.5774075852274905, 341.5410499478179)",n.s.,0.39,"(-0.0885567448667751, 0.020044059180745255)",n.s.,30memhg19,TrueDI26830XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/FalseDI26830XA/summary_across_samples_and_ROIS.csv,2.6727286179962233,149.0000000000051,21.06481223965844,757.9999999908966,142.3628559254999,6078.05998109939,-733.7564020212485,-0.02758693297321648,-0.00595072528207664,166.5587332920177,SAEC_hg19.no_chr,lung_cancer,0.03,"(18.538755353361353, 310.2362134589847)",n.s.,0.28,"(-0.09150462694071562, 0.021654309042258894)",n.s.,30memhg19,FalseDI26830XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/FalseDI1230XA/summary_across_samples_and_ROIS.csv,1.7752358942469704,149.00000000001882,18.59211580225608,757.9999999950007,166.10342217661378,6078.022212643529,-731.9414596715312,-0.02544083919822189,-0.00644689013530356,186.73919062605685,SAEC_hg19.no_chr,lung_cancer,0.15,"(36.034100575188745, 318.0178376970816)",n.s.,0.37,"(-0.08818649842293014, 0.019366558427219002)",n.s.,30memhg19decoy,FalseDI1230XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/True40/summary_across_samples_and_ROIS.csv,-3.1779120337918783,149.99999999999946,23.619386944521853,757.9999999902051,157.3140140183706,6078.015437994622,-742.920612016573,-0.01430468438414004,-0.0061712013593824,177.30299004256167,SAEC_hg19.no_chr,lung_cancer,-0.12,"(31.692092012904084, 339.59989505494656)",n.s.,0.36,"(-0.08165649426673266, 0.03411642724955199)",n.s.,30memhg19,True40
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/False40/summary_across_samples_and_ROIS.csv,-2.4332358277083483,149.99999999999864,15.805722308191942,757.9999999840285,182.97776520328804,6078.011796625955,-738.0694358805026,-0.01385733096091829,-0.0070165541651933,195.9143095156092,SAEC_hg19.no_chr,lung_cancer,0.14,"(37.152947803056065, 336.20916138800715)",n.s.,0.48,"(-0.08022198612784213, 0.02872624278410914)",n.s.,0memhg19decoy,False40
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,1.7483402833181203,149.00000000000009,18.13313921952164,757.9999999919078,174.3313339990105,6078.023774555531,-736.5742593974942,-0.02566731495043969,-0.00628238986311407,194.46376030962227,SAEC_hg19.no_chr,lung_cancer,0.14,"(35.24533221871303, 334.9804913615891)",n.s.,0.31,"(-0.09236564995790725, 0.02451551459023065)",n.s.,30memhg19decoy,TrueDI1230XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/False40/summary_across_samples_and_ROIS.csv,-0.9473222057424447,149.99999999999957,18.890759810607666,757.9999999985097,171.6880017710291,6078.033073013875,-738.7285131753018,-0.01869190758156008,-0.00599986225250306,189.46893473666543,SAEC_hg19.no_chr,lung_cancer,0.13,"(31.16025554382432, 329.7804555920234)",n.s.,0.26,"(-0.08113945417682936, 0.03044146345611445)",n.s.,30memhg19,False40
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/FalseDI1230XA/summary_across_samples_and_ROIS.csv,1.9141865830056184,149.00000000002092,15.758278644104116,757.9999999941084,178.39303376852345,6078.027410681165,-737.2785851439385,-0.025128042041296,-0.00706336571974008,196.3162148921874,SAEC_hg19.no_chr,lung_cancer,0.41,"(19.366623217206325, 317.8008593100348)",n.s.,0.37,"(-0.0890052381521442, 0.02025426432770145)",n.s.,30memhg19,FalseDI1230XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-1.241982704274321,149.99999999994222,28.52657137524013,757.9999999639275,129.9983181073577,6078.073570973742,-730.8643191149318,-0.02024320740140347,-0.00519073018314435,157.20863572006047,SAEC_hg19.no_chr,lung_cancer,-0.17,"(24.439945924991235, 312.17930519237837)",n.s.,0.56,"(-0.08828482902400403, 0.020102095859962858)",n.s.,30memhg19,TrueDI1230XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/True40/summary_across_samples_and_ROIS.csv,-4.724694707289187,149.99999999999932,17.9717976551786,757.9999999911539,189.81570897765027,6078.046725682794,-738.1256842764273,-0.00935170729845576,-0.00659575281469227,202.28049427690647,SAEC_hg19.no_chr,lung_cancer,0.21,"(56.332832148522016, 323.10273076202117)",n.s.,0.64,"(-0.08465163672251964, 0.03175624973199283)",n.s.,0memhg19decoy,True40
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/FalseDI26830XA/summary_across_samples_and_ROIS.csv,1.249854137119122,149.0000000000042,22.00907752189925,757.9999999935571,159.5397155605685,6078.0315828514185,-734.733816275545,-0.02540168869289555,-0.00677550579627898,183.02307743320443,SAEC_hg19.no_chr,lung_cancer,0.08,"(29.650397952704907, 326.0401215024099)",n.s.,0.42,"(-0.09230789763589092, 0.02016032676180473)",n.s.,30memhg19decoy,FalseDI26830XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/FalseDI1230XA/summary_across_samples_and_ROIS.csv,1.426821278219217,149.00000000000102,15.861049896669446,757.9999999835758,159.84639561188098,6078.017636391485,-736.1797144759538,-0.02265990269230431,-0.00624419734507344,177.32959675432951,SAEC_hg19.no_chr,lung_cancer,0.08,"(2.80070518926712, 339.17786641259283)",n.s.,0.5,"(-0.08744747712006905, 0.018149864748418662)",n.s.,0memhg19,FalseDI1230XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/FalseDI26830XA/summary_across_samples_and_ROIS.csv,0.6043576957202532,149.00000000000003,19.024068285219904,757.999999990708,166.47142022155305,6078.037725150004,-732.0910274729387,-0.02255732055769609,-0.00696106976404115,186.18767443370865,SAEC_hg19.no_chr,lung_cancer,0.14,"(33.17876306333565, 321.2881034597963)",n.s.,0.54,"(-0.08777347206826042, 0.016893310693690516)",n.s.,0memhg19decoy,FalseDI26830XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-3.4437198816427825,149.00000000000009,21.171280726727744,757.9999999956361,153.7412372702734,6078.052237184584,-731.8386556534928,-0.01201324036156216,-0.00576891699023926,170.9536512036553,SAEC_hg19.no_chr,lung_cancer,-0.07,"(3.6959417326676487, 349.87296093586326)",n.s.,0.92,"(-0.08441418348747659, 0.017698871759703784)",n.s.,0memhg19,TrueDI1230XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-1.4485176159303972,149.99999999999528,23.875118493848426,757.999999989469,145.32398722930313,6078.053709542853,-727.8715867405313,-0.01825175347530985,-0.00606035210542111,167.58436754138182,SAEC_hg19.no_chr,lung_cancer,-0.16,"(17.353451421160685, 341.1373510345018)",n.s.,0.75,"(-0.08255997492013142, 0.01334181032994635)",n.s.,0memhg19decoy,TrueDI1230XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/True40/summary_across_samples_and_ROIS.csv,-2.9651019839488475,149.9999999999996,15.818694554358547,757.9999999911142,187.07850883100585,6078.016091677444,-738.5747685807274,-0.01271875071182131,-0.00640740761336408,199.40850134733947,SAEC_hg19.no_chr,lung_cancer,0.26,"(6.558572270064673, 351.9143250001522)",n.s.,0.41,"(-0.07308227512361351, 0.028477577877711557)",n.s.,0memhg19,True40
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,2.126264162801693,149.00000000000014,20.108295843351872,757.9999999168525,170.29953811285034,6078.0000143405405,-734.6966852789798,-0.02745414519849157,-0.00644167946056019,192.86709498965897,SAEC_hg19.no_chr,lung_cancer,0.25,"(29.349294672234095, 322.43762106978977)",n.s.,0.37,"(-0.09496073745342026, 0.0207241068623115)",n.s.,30memhg19decoy,TrueDI26830XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,0.7255932421748685,149.99998843441983,14.107906447917236,757.9999999992826,146.9442820764447,6078.107615549655,-733.7014039921727,-0.01899974456598256,-0.00606945323244394,161.86028411479396,SAEC_hg19.no_chr,lung_cancer,-0.15,"(-2.55594515431315, 349.680040288456)",n.s.,0.62,"(-0.08996882174333204, 0.020631068609801698)",n.s.,0memhg19,TrueDI26830XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/FalseDI26830XA/summary_across_samples_and_ROIS.csv,1.507561107586859,149.00000000000804,18.97414711854014,757.999999995925,131.02477993211556,6078.061250749749,-738.1145118579626,-0.02262270865149723,-0.00538632496708397,151.774739436591,SAEC_hg19.no_chr,lung_cancer,-0.34,"(24.60682338887824, 326.13631132572027)",n.s.,0.53,"(-0.0871209653435287, 0.016726935171748662)",n.s.,0memhg19,FalseDI26830XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,0.4392389925296052,149.00000000001003,19.878705799946204,757.9999999962328,173.6195175762144,6078.0616871799575,-730.9227401296417,-0.02303415704548827,-0.00698646087816691,193.99934921681893,SAEC_hg19.no_chr,lung_cancer,0.15,"(26.577898260038268, 340.26498591563006)",n.s.,0.58,"(-0.08953184255609398, 0.01608287727417603)",n.s.,0memhg19decoy,TrueDI26830XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/True40/summary_across_samples_and_ROIS.csv,-1.5820257209362458,149.99999999999974,14.233158407427457,757.9999999966269,175.65740462202115,6078.023768257756,-727.4242207565793,-0.01481305869293862,-0.00630947837592104,187.999420450354,SAEC_hg19.no_chr,lung_cancer,0.01,"(42.480113820593914, 331.63166235970925)",n.s.,0.44,"(-0.08610198389992478, 0.03260736602623383)",n.s.,30memhg19decoy,True40
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/False40/summary_across_samples_and_ROIS.csv,-2.433449779829656,149.99999999999963,17.30254722072081,757.9999999485755,181.47257670796785,6078.017161670434,-736.131503165777,-0.01454574797629006,-0.00643838398735145,195.92112599718345,SAEC_hg19.no_chr,lung_cancer,0.15,"(42.68939508574692, 329.5785106581963)",n.s.,0.41,"(-0.08365175838597742, 0.0326662951546077)",n.s.,30memhg19decoy,False40
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/False40/summary_across_samples_and_ROIS.csv,-3.166866341203149,149.99999999999991,16.28688157217864,757.9999999995515,176.71876779888927,6078.024143659029,-740.329875546137,-0.01174854928802884,-0.00600375638608368,189.29924552876668,SAEC_hg19.no_chr,lung_cancer,0.03,"(27.1386624680608, 346.8432267613184)",n.s.,0.53,"(-0.0812155684521266, 0.030571088790355472)",n.s.,0memhg19,False40
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/FalseDI1230XA/summary_across_samples_and_ROIS.csv,1.3432474884057355,149.00000000000108,17.24951484280039,757.9999999334993,141.87890961395334,6078.057601632741,-733.3061569146248,-0.02198750702335867,-0.00592981249062751,160.6863114300114,SAEC_hg19.no_chr,lung_cancer,-0.2,"(13.066200183062676, 337.57566013873986)",n.s.,0.53,"(-0.0893571486187584, 0.019068855648463355)",n.s.,0memhg19decoy,FalseDI1230XA
LP0026_07_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/FalseDI26830XA/summary_across_samples_and_ROIS.csv,3.9490449211282033,149.00000000000085,-5.1981138836476415,757.0134333851645,73.3100107071063,6078.999999604002,-745.4909032007448,-0.01264511491714405,-0.0029834472571364,72.55355226110437,SAEC_hg19.no_chr,lung_cancer,-1.56,"(29.650397952704907, 326.0401215024099)",n.s.,0.91,"(-0.09230789763589092, 0.02016032676180473)",n.s.,30memhg19decoy,FalseDI26830XA
LP0026_07_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI26830XA/summary_across_samples_and_ROIS.csv,1.5143745665354156,149,-4.8873942023761705,757.0000000179616,72.38410525416919,6078.978317813531,-742.7984049180158,-0.00622932521627276,-0.00320391162606724,69.1246577277184,SAEC_hg19.no_chr,lung_cancer,-1.33,"(2.5774075852274905, 341.5410499478179)",n.s.,1.13,"(-0.0885567448667751, 0.020044059180745255)",n.s.,30memhg19,TrueDI26830XA
LP0026_07_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/FalseDI1230XA/summary_across_samples_and_ROIS.csv,4.441734825912076,149.00000000001518,-3.602984759764571,757.0078603590143,66.05864868413235,6078.999999600016,-744.8747778358849,-0.0143290059626232,-0.00295617302801806,67.49019894173328,SAEC_hg19.no_chr,lung_cancer,-1.46,"(13.066200183062676, 337.57566013873986)",n.s.,0.84,"(-0.0893571486187584, 0.019068855648463355)",n.s.,0memhg19decoy,FalseDI1230XA
LP0026_07_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,3.277557129829728,149.00000000000054,-6.425303878218934,757.0084888165428,96.90491187412722,6078.9999992522,-745.3489468676039,-0.01174893082242853,-0.00318643252349006,94.10692488346486,SAEC_hg19.no_chr,lung_cancer,-1.22,"(29.349294672234095, 322.43762106978977)",n.s.,0.96,"(-0.09496073745342026, 0.0207241068623115)",n.s.,30memhg19decoy,TrueDI26830XA
LP0026_07_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/False40/summary_across_samples_and_ROIS.csv,2.7533163577103696,149.0000000000004,-3.9429841544160698,757.0055404061768,95.72423255194964,6078.999999137602,-745.3063845765064,-0.01157598138390265,-0.00359965388839298,94.8261069493592,SAEC_hg19.no_chr,lung_cancer,-1.26,"(27.1386624680608, 346.8432267613184)",n.s.,0.54,"(-0.0812155684521266, 0.030571088790355472)",n.s.,0memhg19,False40
LP0026_07_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/False40/summary_across_samples_and_ROIS.csv,2.3104898574113104,149.0000000000002,-3.1274890004970888,757.0134341325318,86.85885523977626,6078.999999700295,-744.3537551425441,-0.01023831048157897,-0.00338697408562625,86.2810176540448,SAEC_hg19.no_chr,lung_cancer,-1.47,"(37.152947803056065, 336.20916138800715)",n.s.,0.62,"(-0.08022198612784213, 0.02872624278410914)",n.s.,0memhg19decoy,False40
LP0026_07_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,3.311385499212411,149.00000000001063,-2.7358275652680133,757.0168270980258,51.304862408087175,6078.999999856717,-741.0395979164803,-0.01079130658433996,-0.00293335170052135,52.319645930124715,SAEC_hg19.no_chr,lung_cancer,-1.85,"(26.577898260038268, 340.26498591563006)",n.s.,1.09,"(-0.08953184255609398, 0.01608287727417603)",n.s.,0memhg19decoy,TrueDI26830XA
LP0026_07_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/FalseDI1230XA/summary_across_samples_and_ROIS.csv,4.464968643751028,149.0000000000256,-2.689776087641299,757.0194331942769,55.351874628012226,6078.999999614828,-746.8691353412631,-0.01416984931743109,-0.00290763799107935,57.74371331945628,SAEC_hg19.no_chr,lung_cancer,-1.63,"(19.366623217206325, 317.8008593100348)",n.s.,0.81,"(-0.0890052381521442, 0.02025426432770145)",n.s.,30memhg19,FalseDI1230XA
LP0026_07_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/False40/summary_across_samples_and_ROIS.csv,2.0177577471406023,149.00000000000182,-5.897016689931671,757.0075599225572,103.65486694498884,6078.999999050608,-746.5505082343767,-0.0090972392587937,-0.00362838244180654,99.92469885427012,SAEC_hg19.no_chr,lung_cancer,-1.18,"(31.16025554382432, 329.7804555920234)",n.s.,0.64,"(-0.08113945417682936, 0.03044146345611445)",n.s.,30memhg19,False40
LP0026_07_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/TrueDI1230XA/summary_across_samples_and_ROIS.csv,3.1923061268175257,149.00000000000006,-4.343154643540015,757.0070815070219,52.98652549215404,6078.999999432375,-741.4535887537611,-0.00973575803890966,-0.00230169978804963,52.23947301854969,SAEC_hg19.no_chr,lung_cancer,-1.77,"(24.439945924991235, 312.17930519237837)",n.s.,0.99,"(-0.08828482902400403, 0.020102095859962858)",n.s.,30memhg19,TrueDI1230XA
LP0026_07_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19/FalseDI26830XA/summary_across_samples_and_ROIS.csv,4.196550005828532,149.00000000000682,-7.612073490811888,757.0102509467116,74.60912006870072,6078.999999336284,-743.5487125463729,-0.01212089536380587,-0.00288537916973568,71.70140035042485,SAEC_hg19.no_chr,lung_cancer,-1.39,"(18.538755353361353, 310.2362134589847)",n.s.,0.88,"(-0.09150462694071562, 0.021654309042258894)",n.s.,30memhg19,FalseDI26830XA
LP0026_07_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,2.4623516072196123,149.00000000000014,-5.571752193999417,757.0110997785397,73.44665494064255,6078.999999422457,-741.5435236297694,-0.00847659833413247,-0.00298895180178924,70.59243315292436,SAEC_hg19.no_chr,lung_cancer,-1.68,"(35.24533221871303, 334.9804913615891)",n.s.,0.96,"(-0.09236564995790725, 0.02451551459023065)",n.s.,30memhg19decoy,TrueDI1230XA
