sampleID,phenotype,file_name,G1_amplitude,G1_sigma,G2_amplitude,G2_sigma,G3_amplitude,G3_sigma,Baysian Information Criterion,Total dip depth,Intercept,Total dip area (AOC combined model),region-set,is control,Dip area: z-score vs controls in same region set,Dip area: Prediction interval of controls,Dip area: interpretation vs controls in same region set,Dip depth: z-score vs controls in same region set,Dip depth: Prediction interval of controls,Dip depth: interpretation vs controls in same region set,ref_genome,settings
LP0026_22_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-10.249014186548406,149.00000000010402,-148.42878058031064,757.9999999991537,-198.1657779915957,6078.0374937808565,-764.8550641436302,0.11856774310484984,0.00610814950334327,-359.6049788544699,hematopoietic_specific_liquorice_hg38,lung_cancer,1.3,"(-681.1866593795176, -277.13502072213475)",n.s.,-0.6,"(0.05522061965271734, 0.22927973121503842)",n.s.,0memhg38,TrueDI26830XA
LP0026_22_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,-11.610890207188111,149.00000000003868,-154.1732979105795,757.9999999992168,-185.18457324631984,6078.030130486927,-771.6174694850314,0.12438548171828016,0.00578432516905534,-354.01147614293404,hematopoietic_specific_liquorice_hg38,lung_cancer,1.35,"(-676.7752043822488, -277.24682790754423)",n.s.,-0.62,"(0.06471423357887114, 0.2309442777492191)",n.s.,30memhg38,False40
LP0026_22_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/True40/summary_across_samples_and_ROIS.csv,-12.005386738490104,149.00000000006858,-154.33579449544428,757.999999998925,-184.7120777040105,6078.027947703233,-770.714109966626,0.1254962471151269,0.0059371971031552,-354.16003499318566,hematopoietic_specific_liquorice_hg38,lung_cancer,1.29,"(-681.4881485018702, -269.37044730366483)",n.s.,-0.58,"(0.0641189442851832, 0.23128416528139153)",n.s.,30memhg38,True40
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-1.5948933320815009,149.00000000007694,-45.16978005374094,757.999999995142,-127.77846995364538,6078.01365685047,-902.0895146001674,0.03643052715001915,0.00244621129739187,-175.0698728872896,hematopoietic_specific_liquorice_hg38,lung_cancer,3.38,"(-681.3195521002971, -282.89234310994743)",Significantly weaker coverage drop,-2.67,"(0.05527544585941055, 0.22735403032213872)",Significantly weaker coverage drop,0memhg38,TrueDI1230XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/False40/summary_across_samples_and_ROIS.csv,-3.923017512376671,149.0000000000911,-47.26288589814288,757.9999999980663,-118.8516883977943,6078.008162647094,-914.3441001826895,0.04317969935746883,0.0021293939109361,-170.9595415884767,hematopoietic_specific_liquorice_hg38,lung_cancer,3.36,"(-676.7752043822488, -277.24682790754423)",Significantly weaker coverage drop,-2.76,"(0.06471423357887114, 0.2309442777492191)",Significantly weaker coverage drop,30memhg38noalt,False40
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-1.2176587891789632,149.00000000001674,-44.7647985555216,757.9999999954217,-131.54604446631336,6078.006790567873,-898.399136513751,0.03545465124493077,0.00257851168073388,-177.9880457145594,hematopoietic_specific_liquorice_hg38,lung_cancer,3.27,"(-681.4822088165606, -277.4285656407602)",Significantly weaker coverage drop,-2.75,"(0.05736331293548649, 0.2286327336088376)",Significantly weaker coverage drop,0memhg38noalt,TrueDI26830XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-1.2176587891789632,149.00000000001674,-44.7647985555216,757.9999999954217,-131.54604446631336,6078.006790567873,-898.399136513751,0.03545465124493077,0.00257851168073388,-177.9880457145594,hematopoietic_specific_liquorice_hg38,lung_cancer,3.27,"(-681.4822088165606, -277.4285656407602)",Significantly weaker coverage drop,-2.75,"(0.05736331293548649, 0.2286327336088376)",Significantly weaker coverage drop,30memhg38noalt,TrueDI26830XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-1.3152049293594177,149.00000000006324,-43.302674918836985,757.9999999963197,-134.89797146936914,6078.011470362873,-898.4558760802828,0.03516630235947449,0.00268863453820058,-179.97360292794914,hematopoietic_specific_liquorice_hg38,lung_cancer,3.45,"(-676.9642862071934, -290.7781101057302)",Significantly weaker coverage drop,-2.78,"(0.057864530205383194, 0.22722235913474015)",Significantly weaker coverage drop,30memhg38noalt,TrueDI1230XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-1.6337273019005805,149.00000000004758,-44.53511283617645,757.9999999937863,-131.58421823689008,6078.007134718049,-903.0385061556146,0.03645027960618362,0.00271403576596535,-178.2758853554451,hematopoietic_specific_liquorice_hg38,lung_cancer,3.29,"(-675.1293825175285, -277.7828758727986)",Significantly weaker coverage drop,-2.68,"(0.055573729837936986, 0.2267132632413628)",Significantly weaker coverage drop,0memhg38,FalseDI26830XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-1.6262787413392483,149.0000000000729,-44.661459218544685,757.9999999967708,-134.30468524969402,6078.01344813653,-901.2726712075246,0.03667538779804583,0.00266725162379811,-181.11225995032467,hematopoietic_specific_liquorice_hg38,lung_cancer,3.3,"(-677.0049045169608, -280.73400851054373)",Significantly weaker coverage drop,-2.75,"(0.05810908254921153, 0.22674770204183847)",Significantly weaker coverage drop,30memhg38,FalseDI1230XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-0.9841645821773932,149.00000000004792,-44.33237916927582,757.9999999968893,-130.73992546570966,6078.014045226278,-901.0695696563232,0.03454897089736137,0.00248938403722065,-176.47618889077816,hematopoietic_specific_liquorice_hg38,lung_cancer,3.48,"(-669.3603194170521, -288.5828089541338)",Significantly weaker coverage drop,-2.78,"(0.05742537813949114, 0.22735744738612143)",Significantly weaker coverage drop,30memhg38noalt,FalseDI26830XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-1.3152049293594177,149.00000000006324,-43.302674918836985,757.9999999963197,-134.89797146936914,6078.011470362873,-898.4558760802828,0.03516630235947449,0.00268863453820058,-179.97360292794914,hematopoietic_specific_liquorice_hg38,lung_cancer,3.45,"(-676.9642862071934, -290.7781101057302)",Significantly weaker coverage drop,-2.78,"(0.057864530205383194, 0.22722235913474015)",Significantly weaker coverage drop,0memhg38noalt,TrueDI1230XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/True40/summary_across_samples_and_ROIS.csv,-3.729695070658361,149.00000000417273,-47.133169198165206,757.9999999988486,-115.3273915944438,6078.018214842293,-912.0042776135848,0.0423624773523498,0.00200584952646598,-167.08446373980928,hematopoietic_specific_liquorice_hg38,lung_cancer,3.28,"(-681.4881485018702, -269.37044730366483)",Significantly weaker coverage drop,-2.76,"(0.0641189442851832, 0.23128416528139153)",Significantly weaker coverage drop,0memhg38noalt,True40
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/True40/summary_across_samples_and_ROIS.csv,-3.729695070658361,149.00000000417273,-47.133169198165206,757.9999999988486,-115.3273915944438,6078.018214842293,-912.0042776135848,0.0423624773523498,0.00200584952646598,-167.08446373980928,hematopoietic_specific_liquorice_hg38,lung_cancer,3.28,"(-681.4881485018702, -269.37044730366483)",Significantly weaker coverage drop,-2.76,"(0.0641189442851832, 0.23128416528139153)",Significantly weaker coverage drop,30memhg38noalt,True40
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/True40/summary_across_samples_and_ROIS.csv,-3.729695070658361,149.00000000417273,-47.133169198165206,757.9999999988486,-115.3273915944438,6078.018214842293,-912.0042776135848,0.0423624773523498,0.00200584952646598,-167.08446373980928,hematopoietic_specific_liquorice_hg38,lung_cancer,3.28,"(-681.4881485018702, -269.37044730366483)",Significantly weaker coverage drop,-2.76,"(0.0641189442851832, 0.23128416528139153)",Significantly weaker coverage drop,30memhg38,True40
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/True40/summary_across_samples_and_ROIS.csv,-3.7089473013460137,149.00000000009558,-47.88702928376393,757.9999999983341,-115.75233233864436,6078.000048802478,-915.5800133554228,0.04273160385264523,0.00202745525801648,-168.24573300597342,hematopoietic_specific_liquorice_hg38,lung_cancer,3.31,"(-681.6857189742025, -272.7923878640041)",Significantly weaker coverage drop,-2.72,"(0.0626941903344038, 0.23046541082986235)",Significantly weaker coverage drop,0memhg38,True40
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/False40/summary_across_samples_and_ROIS.csv,-3.923017512376671,149.0000000000911,-47.26288589814288,757.9999999980663,-118.8516883977943,6078.008162647094,-914.3441001826895,0.04317969935746883,0.0021293939109361,-170.9595415884767,hematopoietic_specific_liquorice_hg38,lung_cancer,3.36,"(-676.7752043822488, -277.24682790754423)",Significantly weaker coverage drop,-2.76,"(0.06471423357887114, 0.2309442777492191)",Significantly weaker coverage drop,0memhg38noalt,False40
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-0.9841645821773932,149.00000000004792,-44.33237916927582,757.9999999968893,-130.73992546570966,6078.014045226278,-901.0695696563232,0.03454897089736137,0.00248938403722065,-176.47618889077816,hematopoietic_specific_liquorice_hg38,lung_cancer,3.48,"(-669.3603194170521, -288.5828089541338)",Significantly weaker coverage drop,-2.78,"(0.05742537813949114, 0.22735744738612143)",Significantly weaker coverage drop,30memhg38,FalseDI26830XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-1.2176587891789632,149.00000000001674,-44.7647985555216,757.9999999954217,-131.54604446631336,6078.006790567873,-898.399136513751,0.03545465124493077,0.00257851168073388,-177.9880457145594,hematopoietic_specific_liquorice_hg38,lung_cancer,3.27,"(-681.4822088165606, -277.4285656407602)",Significantly weaker coverage drop,-2.75,"(0.05736331293548649, 0.2286327336088376)",Significantly weaker coverage drop,30memhg38,TrueDI26830XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-1.2639416382444395,149.00000000013247,-45.89061980976111,757.9999999940886,-132.85594090386132,6078.01676181952,-898.1629730143651,0.03625706533521171,0.0026622221454681,-180.48625293265653,hematopoietic_specific_liquorice_hg38,lung_cancer,3.24,"(-681.1866593795176, -277.13502072213475)",Significantly weaker coverage drop,-2.67,"(0.05522061965271734, 0.22927973121503842)",Significantly weaker coverage drop,0memhg38,TrueDI26830XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-1.2922492487481558,149.00000000006781,-45.91151466209536,757.9999999951648,-129.77727886027006,6078.017758685654,-903.7266707950998,0.03614177983400641,0.00264953869476813,-177.46481029829758,hematopoietic_specific_liquorice_hg38,lung_cancer,3.35,"(-675.5938390460229, -281.6501680438864)",Significantly weaker coverage drop,-2.68,"(0.05519782686216773, 0.22566692581832726)",Significantly weaker coverage drop,0memhg38,FalseDI1230XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-1.6262787413392483,149.0000000000729,-44.661459218544685,757.9999999967708,-134.30468524969402,6078.01344813653,-901.2726712075246,0.03667538779804583,0.00266725162379811,-181.11225995032467,hematopoietic_specific_liquorice_hg38,lung_cancer,3.3,"(-677.0049045169608, -280.73400851054373)",Significantly weaker coverage drop,-2.75,"(0.05810908254921153, 0.22674770204183847)",Significantly weaker coverage drop,0memhg38noalt,FalseDI1230XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/False40/summary_across_samples_and_ROIS.csv,-3.9224516869858728,149.00000000011838,-48.15398496725784,757.9999999982567,-118.00902742530712,6078.0060430969015,-914.3801451245278,0.04359187088342807,0.00204915403997654,-171.01645250323514,hematopoietic_specific_liquorice_hg38,lung_cancer,3.41,"(-676.4586241629164, -280.6251143385373)",Significantly weaker coverage drop,-2.7,"(0.06284081006821898, 0.2302263812186002)",Significantly weaker coverage drop,0memhg38,False40
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,-3.923017512376671,149.0000000000911,-47.26288589814288,757.9999999980663,-118.8516883977943,6078.008162647094,-914.3441001826895,0.04317969935746883,0.0021293939109361,-170.9595415884767,hematopoietic_specific_liquorice_hg38,lung_cancer,3.36,"(-676.7752043822488, -277.24682790754423)",Significantly weaker coverage drop,-2.76,"(0.06471423357887114, 0.2309442777492191)",Significantly weaker coverage drop,30memhg38,False40
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-1.3152049293594177,149.00000000006324,-43.302674918836985,757.9999999963197,-134.89797146936914,6078.011470362873,-898.4558760802828,0.03516630235947449,0.00268863453820058,-179.97360292794914,hematopoietic_specific_liquorice_hg38,lung_cancer,3.45,"(-676.9642862071934, -290.7781101057302)",Significantly weaker coverage drop,-2.78,"(0.057864530205383194, 0.22722235913474015)",Significantly weaker coverage drop,30memhg38,TrueDI1230XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-1.6262787413392483,149.0000000000729,-44.661459218544685,757.9999999967708,-134.30468524969402,6078.01344813653,-901.2726712075246,0.03667538779804583,0.00266725162379811,-181.11225995032467,hematopoietic_specific_liquorice_hg38,lung_cancer,3.3,"(-677.0049045169608, -280.73400851054373)",Significantly weaker coverage drop,-2.75,"(0.05810908254921153, 0.22674770204183847)",Significantly weaker coverage drop,30memhg38noalt,FalseDI1230XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-0.9841645821773932,149.00000000004792,-44.33237916927582,757.9999999968893,-130.73992546570966,6078.014045226278,-901.0695696563232,0.03454897089736137,0.00248938403722065,-176.47618889077816,hematopoietic_specific_liquorice_hg38,lung_cancer,3.48,"(-669.3603194170521, -288.5828089541338)",Significantly weaker coverage drop,-2.78,"(0.05742537813949114, 0.22735744738612143)",Significantly weaker coverage drop,0memhg38noalt,FalseDI26830XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-13.488544366046677,149.00000000006287,-75.22330154195897,757.9999999999327,-178.9190917835239,6078.022760237728,-755.0952085638621,0.0874495016761621,0.00412569383731857,-270.2489758340945,hematopoietic_specific_liquorice_hg38,lung_cancer,2.28,"(-675.1293825175285, -277.7828758727986)",Significantly weaker coverage drop,-1.38,"(0.055573729837936986, 0.2267132632413628)",n.s.,0memhg38,FalseDI26830XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-13.591019145899365,149.00000000002277,-77.45348073414112,757.9999999990465,-182.68161457544065,6078.034279130557,-751.5656872770971,0.08914457537243313,0.00432189909575671,-276.37667607239115,hematopoietic_specific_liquorice_hg38,lung_cancer,2.33,"(-669.3603194170521, -288.5828089541338)",Significantly weaker coverage drop,-1.37,"(0.05742537813949114, 0.22735744738612143)",n.s.,0memhg38noalt,FalseDI26830XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-13.591019145899365,149.00000000002277,-77.45348073414112,757.9999999990465,-182.68161457544065,6078.034279130557,-751.5656872770971,0.08914457537243313,0.00432189909575671,-276.37667607239115,hematopoietic_specific_liquorice_hg38,lung_cancer,2.33,"(-669.3603194170521, -288.5828089541338)",Significantly weaker coverage drop,-1.37,"(0.05742537813949114, 0.22735744738612143)",n.s.,30memhg38noalt,FalseDI26830XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-13.33768876840172,149.00000000004016,-75.92213979073908,757.9999999999611,-183.1530530127137,6078.024839835358,-752.8568284010477,0.08769129579708121,0.0043280479953513,-275.00898788442254,hematopoietic_specific_liquorice_hg38,lung_cancer,2.27,"(-675.5938390460229, -281.6501680438864)",Significantly weaker coverage drop,-1.36,"(0.05519782686216773, 0.22566692581832726)",n.s.,0memhg38,FalseDI1230XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/False40/summary_across_samples_and_ROIS.csv,-16.07636983676057,149.0000000001729,-81.98723892362133,757.9999999981767,-165.51211233731468,6078.0132014488245,-755.1830115982382,0.09705826099228584,0.00387268058409282,-266.6777382218571,hematopoietic_specific_liquorice_hg38,lung_cancer,2.31,"(-676.7752043822488, -277.24682790754423)",Significantly weaker coverage drop,-1.34,"(0.06471423357887114, 0.2309442777492191)",n.s.,0memhg38noalt,False40
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-12.980187152288387,149.00000000006062,-80.04475721201847,757.9999999996251,-171.25398005744646,6078.042178090552,-748.6640741384291,0.08812281924650188,0.00412976473296378,-266.8697870129885,hematopoietic_specific_liquorice_hg38,lung_cancer,2.31,"(-681.4822088165606, -277.4285656407602)",Significantly weaker coverage drop,-1.41,"(0.05736331293548649, 0.2286327336088376)",n.s.,30memhg38,TrueDI26830XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-12.980187152288387,149.00000000006062,-80.04475721201847,757.9999999996251,-171.25398005744646,6078.042178090552,-748.6640741384291,0.08812281924650188,0.00412976473296378,-266.8697870129885,hematopoietic_specific_liquorice_hg38,lung_cancer,2.31,"(-681.4822088165606, -277.4285656407602)",Significantly weaker coverage drop,-1.41,"(0.05736331293548649, 0.2286327336088376)",n.s.,30memhg38noalt,TrueDI26830XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-13.345549754412794,149.00000000011033,-75.33197708288762,757.9999999998752,-189.7776415778389,6078.025061023183,-751.4429895849153,0.08783655186596515,0.00455883750946705,-281.0398204223751,hematopoietic_specific_liquorice_hg38,lung_cancer,2.15,"(-681.1866593795176, -277.13502072213475)",n.s.,-1.37,"(0.05522061965271734, 0.22927973121503842)",n.s.,0memhg38,TrueDI26830XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-13.591019145899365,149.00000000002277,-77.45348073414112,757.9999999990465,-182.68161457544065,6078.034279130557,-751.5656872770971,0.08914457537243313,0.00432189909575671,-276.37667607239115,hematopoietic_specific_liquorice_hg38,lung_cancer,2.33,"(-669.3603194170521, -288.5828089541338)",Significantly weaker coverage drop,-1.37,"(0.05742537813949114, 0.22735744738612143)",n.s.,30memhg38,FalseDI26830XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/True40/summary_across_samples_and_ROIS.csv,-16.5887152991473,149.00000000007054,-80.52467446399581,757.9999999990808,-167.33060193141898,6078.014449643357,-756.1256967198098,0.097779644969041,0.00395605683813839,-267.6111331480294,hematopoietic_specific_liquorice_hg38,lung_cancer,2.25,"(-681.6857189742025, -272.7923878640041)",Significantly weaker coverage drop,-1.28,"(0.0626941903344038, 0.23046541082986235)",n.s.,0memhg38,True40
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-13.639180333892044,149.00000000009516,-76.77727483644992,757.9999999993922,-187.19169946888456,6078.025796986278,-747.2494695253439,0.08921367632781342,0.00428506647217768,-280.2551280171989,hematopoietic_specific_liquorice_hg38,lung_cancer,2.31,"(-676.9642862071934, -290.7781101057302)",Significantly weaker coverage drop,-1.38,"(0.057864530205383194, 0.22722235913474015)",n.s.,30memhg38,TrueDI1230XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/True40/summary_across_samples_and_ROIS.csv,-15.816233423427564,149.00000000010644,-82.75177059812127,757.9999999991118,-155.80471519528876,6078.023420273149,-750.9463848877209,0.0961269535873257,0.00347620166955659,-257.4514913996513,hematopoietic_specific_liquorice_hg38,lung_cancer,2.32,"(-681.4881485018702, -269.37044730366483)",Significantly weaker coverage drop,-1.35,"(0.0641189442851832, 0.23128416528139153)",n.s.,30memhg38,True40
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-14.12456857612728,149.00000000005917,-72.86219425175368,757.9999999990978,-174.0336697833885,6078.011114930235,-752.6885300590138,0.0875891201917589,0.00402525654244331,-263.7221236005796,hematopoietic_specific_liquorice_hg38,lung_cancer,2.4,"(-681.3195521002971, -282.89234310994743)",Significantly weaker coverage drop,-1.37,"(0.05527544585941055, 0.22735403032213872)",n.s.,0memhg38,TrueDI1230XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/True40/summary_across_samples_and_ROIS.csv,-15.816233423427564,149.00000000010644,-82.75177059812127,757.9999999991118,-155.80471519528876,6078.023420273149,-750.9463848877209,0.0961269535873257,0.00347620166955659,-257.4514913996513,hematopoietic_specific_liquorice_hg38,lung_cancer,2.32,"(-681.4881485018702, -269.37044730366483)",Significantly weaker coverage drop,-1.35,"(0.0641189442851832, 0.23128416528139153)",n.s.,0memhg38noalt,True40
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/False40/summary_across_samples_and_ROIS.csv,-16.07636983676057,149.0000000001729,-81.98723892362133,757.9999999981767,-165.51211233731468,6078.0132014488245,-755.1830115982382,0.09705826099228584,0.00387268058409282,-266.6777382218571,hematopoietic_specific_liquorice_hg38,lung_cancer,2.31,"(-676.7752043822488, -277.24682790754423)",Significantly weaker coverage drop,-1.34,"(0.06471423357887114, 0.2309442777492191)",n.s.,30memhg38noalt,False40
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-12.825857545951596,149.00000000015032,-80.58863702800734,757.9999999990695,-169.20974951906356,6078.0674167050365,-751.9094442872326,0.08786163345620512,0.00399165186145305,-265.1980713693971,hematopoietic_specific_liquorice_hg38,lung_cancer,2.37,"(-677.0049045169608, -280.73400851054373)",Significantly weaker coverage drop,-1.42,"(0.05810908254921153, 0.22674770204183847)",n.s.,30memhg38noalt,FalseDI1230XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-13.639180333892044,149.00000000009516,-76.77727483644992,757.9999999993922,-187.19169946888456,6078.025796986278,-747.2494695253439,0.08921367632781342,0.00428506647217768,-280.2551280171989,hematopoietic_specific_liquorice_hg38,lung_cancer,2.31,"(-676.9642862071934, -290.7781101057302)",Significantly weaker coverage drop,-1.38,"(0.057864530205383194, 0.22722235913474015)",n.s.,0memhg38noalt,TrueDI1230XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,-16.07636983676057,149.0000000001729,-81.98723892362133,757.9999999981767,-165.51211233731468,6078.0132014488245,-755.1830115982382,0.09705826099228584,0.00387268058409282,-266.6777382218571,hematopoietic_specific_liquorice_hg38,lung_cancer,2.31,"(-676.7752043822488, -277.24682790754423)",Significantly weaker coverage drop,-1.34,"(0.06471423357887114, 0.2309442777492191)",n.s.,30memhg38,False40
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-12.980187152288387,149.00000000006062,-80.04475721201847,757.9999999996251,-171.25398005744646,6078.042178090552,-748.6640741384291,0.08812281924650188,0.00412976473296378,-266.8697870129885,hematopoietic_specific_liquorice_hg38,lung_cancer,2.31,"(-681.4822088165606, -277.4285656407602)",Significantly weaker coverage drop,-1.41,"(0.05736331293548649, 0.2286327336088376)",n.s.,0memhg38noalt,TrueDI26830XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-12.825857545951596,149.00000000015032,-80.58863702800734,757.9999999990695,-169.20974951906356,6078.0674167050365,-751.9094442872326,0.08786163345620512,0.00399165186145305,-265.1980713693971,hematopoietic_specific_liquorice_hg38,lung_cancer,2.37,"(-677.0049045169608, -280.73400851054373)",Significantly weaker coverage drop,-1.42,"(0.05810908254921153, 0.22674770204183847)",n.s.,30memhg38,FalseDI1230XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-12.825857545951596,149.00000000015032,-80.58863702800734,757.9999999990695,-169.20974951906356,6078.0674167050365,-751.9094442872326,0.08786163345620512,0.00399165186145305,-265.1980713693971,hematopoietic_specific_liquorice_hg38,lung_cancer,2.37,"(-677.0049045169608, -280.73400851054373)",Significantly weaker coverage drop,-1.42,"(0.05810908254921153, 0.22674770204183847)",n.s.,0memhg38noalt,FalseDI1230XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/False40/summary_across_samples_and_ROIS.csv,-16.676863384676448,149.00000000012298,-77.33523246890769,757.999999997946,-174.0015860432853,6078.010757637502,-756.9244791813153,0.09677489599116942,0.00403869377992627,-271.1580168688301,hematopoietic_specific_liquorice_hg38,lung_cancer,2.3,"(-676.4586241629164, -280.6251143385373)",Significantly weaker coverage drop,-1.3,"(0.06284081006821898, 0.2302263812186002)",n.s.,0memhg38,False40
